image,xmin,ymin,xmax,ymax
ISIC_0028294,0.30585375,0.24047075,0.80874264,0.61980516
ISIC_0028295,0.27439934,0.372121,0.5283282,0.69925404
ISIC_0028296,0.151905,0.20113488,0.6746854,0.7070787
ISIC_0028297,0.23001257,0.25526553,0.7822088,0.7710963
ISIC_0028298,0.18991025,0.16134368,0.57877773,0.60205185
ISIC_0028299,0.1206367,0.15415326,0.7506689,0.74287164
ISIC_0028300,0.10225351,0.12183099,0.89307004,0.64821213
ISIC_0028301,0.28706613,0.33845657,0.5861732,0.7054714
ISIC_0028302,0.2652199,0.18068825,0.6249101,0.5492814
ISIC_0028303,0.17463462,0.27090105,0.66076934,0.7902956
ISIC_0028304,0.20017807,0.15746251,0.8188943,0.84361804
ISIC_0028305,0.2643532,0.32752368,0.66966754,0.71280533
ISIC_0028306,0.14787175,0.17012314,0.8501827,0.722226
ISIC_0028307,0.35063776,0.3321024,0.89833546,0.7208725
ISIC_0028308,0.17107241,0.26657304,0.7542895,0.733112
ISIC_0028309,0.3172161,0.30057392,0.63851535,0.7017471
ISIC_0028310,0.4900959,0.498696,0.63136816,0.62156415
ISIC_0028311,0.29282746,0.24232173,0.8031343,0.81607264
ISIC_0028312,0.1093863,0.27881703,0.80153346,0.7677843
ISIC_0028313,0.21180294,0.19192903,0.6685752,0.7922851
ISIC_0028314,0.031090522,0.16823041,0.94777316,0.84997135
ISIC_0028315,0.33236074,0.28624544,0.70458245,0.69644415
ISIC_0028316,0.09751537,0.2728518,0.8898242,0.84155035
ISIC_0028317,0.30318642,0.31504214,0.6777098,0.6928119
ISIC_0028318,0.26012835,0.17158733,0.79556906,0.70144886
ISIC_0028319,0.37356883,0.16369091,0.8186046,0.842871
ISIC_0028320,0.26615942,0.33466494,0.6688585,0.70051587
ISIC_0028321,0.19979963,0.15318665,0.8302772,0.65635085
ISIC_0028322,0.26156202,0.334074,0.7445023,0.76649475
ISIC_0028323,0.16220963,0.15432106,0.91855234,0.8640686
ISIC_0028324,0.24966565,0.35143113,0.7672366,0.72885895
ISIC_0028325,0.3617458,0.35210964,0.64052564,0.6351217
ISIC_0028326,0.38595346,0.35580754,0.5756436,0.6493591
ISIC_0028327,0.09813268,0.20013666,0.96812075,0.6920333
ISIC_0028328,0.33126086,0.19709557,0.6418475,0.49633926
ISIC_0028329,0.11248604,0.13132323,0.9529724,0.8687108
ISIC_0028330,0.21034113,0.31514215,0.8039776,0.8252847
ISIC_0028331,0.037606146,0.12800819,0.9413932,0.84339225
ISIC_0028332,0.05342337,0.17960042,0.88882166,0.7744012
ISIC_0028333,0.2203515,0.14909928,0.7711964,0.68634677
ISIC_0028334,0.09809172,0.115187764,0.9519232,0.85639477
ISIC_0028335,0.07225895,0.22880843,0.9017443,0.85646987
ISIC_0028336,0.2675038,0.2216299,0.74654603,0.7601199
ISIC_0028337,0.2328968,0.44983634,0.5497074,0.78163314
ISIC_0028338,0.37351847,0.4056852,0.5944339,0.64284074
ISIC_0028339,0.22269292,0.23933029,0.8426252,0.7637566
ISIC_0028340,0.08244261,0.13997565,0.9688513,0.87824035
ISIC_0028341,0.1554331,0.22615503,0.9301044,0.81261295
ISIC_0028342,0.22126214,0.42128196,0.45451024,0.66809404
ISIC_0028343,0.1484165,0.25297797,0.7891311,0.7921531
ISIC_0028344,0.27924165,0.309519,0.76140183,0.71722865
ISIC_0028345,0.20610927,0.21673599,0.79155785,0.8665515
ISIC_0028346,0.14543745,0.15055351,0.7775723,0.8268235
ISIC_0028347,0.40386596,0.41857067,0.5847175,0.57000995
ISIC_0028348,0.12359941,0.1996386,0.79533434,0.7867214
ISIC_0028349,0.038998853,0.1085959,0.95561713,0.86754
ISIC_0028350,0.133961,0.19643609,0.8924695,0.78065604
ISIC_0028351,0.36475673,0.19889641,0.77075756,0.7039191
ISIC_0028352,0.18967402,0.31231135,0.8233783,0.6914034
ISIC_0028353,0.108518936,0.17075662,0.8900256,0.851219
ISIC_0028354,0.037973717,0.14620787,0.9446363,0.85481805
ISIC_0028355,0.29297888,0.33062285,0.65249974,0.6949651
ISIC_0028356,0.35342363,0.20314963,0.73798764,0.61238027
ISIC_0028357,0.11100854,0.21262686,0.821137,0.81738293
ISIC_0028358,0.26978967,0.28028163,0.7279215,0.6991244
ISIC_0028359,0.15578078,0.15017556,0.999838,0.85024285
ISIC_0028360,0.32958302,0.28212357,0.6703837,0.71647346
ISIC_0028361,0.105605796,0.21232367,0.8899069,0.8344616
ISIC_0028362,0.037495375,0.16092329,0.9824831,0.8739558
ISIC_0028363,0.2600816,0.4504033,0.7343865,0.76937056
ISIC_0028364,0.2564067,0.28600785,0.6367507,0.6870106
ISIC_0028365,0.0812859,0.23118106,0.92983043,0.84506714
ISIC_0028366,0.111515634,0.3375169,0.63029885,0.7443756
ISIC_0028367,0.3126741,0.4019645,0.636974,0.6252745
ISIC_0028368,0.29973668,0.29356048,0.7012472,0.77436274
ISIC_0028369,0.25154674,0.36919007,0.55183005,0.63238215
ISIC_0028370,0.22411259,0.23907426,0.77894163,0.7316445
ISIC_0028371,0.33356532,0.35367814,0.62874246,0.6437061
ISIC_0028372,0.1442434,0.12947059,0.92927486,0.85855967
ISIC_0028373,0.30015716,0.2641832,0.7118236,0.6522776
ISIC_0028374,0.37194914,0.2855253,0.6490177,0.57706285
ISIC_0028375,0.10143957,0.33117205,0.7334226,0.77954173
ISIC_0028376,0.22449496,0.303377,0.90798473,0.7783592
ISIC_0028377,0.18066739,0.18192263,0.7373411,0.8045899
ISIC_0028378,0.28227115,0.23513749,0.79504985,0.7330426
ISIC_0028379,0.23548186,0.21905732,0.58346415,0.5302329
ISIC_0028380,0.4497161,0.40239182,0.59028506,0.5890057
ISIC_0028381,0.055690624,0.1516749,0.9100025,0.8813101
ISIC_0028382,0.33605975,0.40998554,0.69349396,0.8207736
ISIC_0028383,0.3221634,0.3394973,0.6455653,0.6814482
ISIC_0028384,0.26367652,0.25137252,0.6844437,0.6266619
ISIC_0028385,0.39294735,0.42989,0.5971906,0.6049953
ISIC_0028386,0.32662868,0.21476498,0.76023257,0.7456336
ISIC_0028387,0.3763648,0.23640709,0.73047864,0.6458443
ISIC_0028388,0.31610313,0.255604,0.9520774,0.7589719
ISIC_0028389,0.22558884,0.30532405,0.7881172,0.698527
ISIC_0028390,0.11447076,0.129849,0.8485813,0.85929555
ISIC_0028391,0.4213024,0.48736712,0.7310677,0.8515508
ISIC_0028392,0.26696953,0.20166051,0.76179683,0.8754919
ISIC_0028393,0.07311728,0.1251145,0.94236135,0.8561147
ISIC_0028394,0.24462974,0.30599967,0.69724584,0.72602904
ISIC_0028395,0.07573991,0.15402551,0.88601995,0.876542
ISIC_0028396,0.06313676,0.21248053,0.78130543,0.8364469
ISIC_0028397,0.23935823,0.27579337,0.6500672,0.7423442
ISIC_0028398,0.14361615,0.3007395,0.68849736,0.8214228
ISIC_0028399,0.33649847,0.3348301,0.57043016,0.6077313
ISIC_0028400,0.30320087,0.39680967,0.68559444,0.67181486
ISIC_0028401,0.24030927,0.3268549,0.81825745,0.6427545
ISIC_0028402,0.4107228,0.42990255,0.7874061,0.7296119
ISIC_0028403,0.28324202,0.18782322,0.6348771,0.59861666
ISIC_0028404,0.08909284,0.16781978,0.90550166,0.8143866
ISIC_0028405,0.320094,0.34606645,0.6704043,0.65931135
ISIC_0028406,0.41043463,0.45403177,0.5878126,0.6404588
ISIC_0028407,0.28298286,0.15581252,0.834409,0.6840059
ISIC_0028408,0.28013417,0.31414238,0.6685827,0.6503409
ISIC_0028409,0.22861421,0.3935014,0.52286375,0.69602835
ISIC_0028410,0.33254328,0.2261117,0.6301272,0.57258266
ISIC_0028411,0.21459363,0.21588393,0.8160082,0.704884
ISIC_0028412,0.26193443,0.263832,0.70608366,0.7012706
ISIC_0028413,0.45904627,0.47215065,0.5464158,0.57608145
ISIC_0028414,0.092091836,0.2888964,0.5341785,0.7241821
ISIC_0028415,0.11338812,0.23881069,0.84649134,0.8057226
ISIC_0028416,0.31205055,0.25717616,0.67990905,0.63444746
ISIC_0028417,0.37225804,0.24927965,0.7052162,0.66755354
ISIC_0028418,0.16553593,0.13401614,0.94859755,0.83041054
ISIC_0028419,0.28665105,0.350413,0.7182775,0.7553036
ISIC_0028420,0.17542374,0.2582629,0.73171425,0.72719854
ISIC_0028421,0.352566,0.4502359,0.6909368,0.8437463
ISIC_0028422,0.07206337,0.12548706,0.9652652,0.8503381
ISIC_0028423,0.42773184,0.4382971,0.5860598,0.5915352
ISIC_0028424,0.11380023,0.15043817,0.7572163,0.8737971
ISIC_0028425,0.34402987,0.21313551,0.8169859,0.7402613
ISIC_0028426,0.16351847,0.20567524,0.6425123,0.7495805
ISIC_0028427,0.13361381,0.15095511,0.65765816,0.8560816
ISIC_0028428,0.04362136,0.11913582,0.9710438,0.6550499
ISIC_0028429,0.22212605,0.18978328,0.7334358,0.8323801
ISIC_0028430,0.21821056,0.2675274,0.7395253,0.65602475
ISIC_0028431,0.44472465,0.2971197,0.67093587,0.5172773
ISIC_0028432,0.34881374,0.24999319,0.8292394,0.781041
ISIC_0028433,0.28041553,0.46421263,0.6049578,0.7854359
ISIC_0028434,0.062483568,0.124657564,0.882633,0.7909846
ISIC_0028435,0.2019388,0.1624448,0.80129373,0.86381423
ISIC_0028436,0.3672538,0.4440499,0.5860754,0.6010337
ISIC_0028437,0.24539796,0.29877934,0.67417467,0.8266159
ISIC_0028438,0.44168815,0.45534307,0.5251381,0.53476393
ISIC_0028439,0.2353585,0.18555064,0.7842963,0.55326897
ISIC_0028440,0.40181533,0.28623238,0.90077245,0.7481276
ISIC_0028441,0.13623105,0.23594792,0.8691829,0.7318862
ISIC_0028442,0.29077828,0.23548348,0.82692295,0.8512709
ISIC_0028443,0.17947352,0.3178621,0.65139437,0.7638192
ISIC_0028444,0.15382932,0.18788609,0.6992191,0.7476821
ISIC_0028445,0.25751728,0.37925538,0.688841,0.6413579
ISIC_0028446,0.35141298,0.3823935,0.63571423,0.65186083
ISIC_0028447,0.11339929,0.27544746,0.82418984,0.7880213
ISIC_0028448,0.16631334,0.31017813,0.61898696,0.73102343
ISIC_0028449,0.1417188,0.19761063,0.88081,0.84256166
ISIC_0028450,0.2851916,0.31898615,0.7067399,0.64277875
ISIC_0028451,0.14355949,0.18790706,0.9174578,0.80589855
ISIC_0028452,0.09221895,0.1715933,0.88224846,0.8245429
ISIC_0028453,0.36896807,0.3428226,0.71223855,0.6450057
ISIC_0028454,0.22921824,0.3096529,0.7495611,0.7783171
ISIC_0028455,0.09062524,0.20683888,0.6044312,0.86910284
ISIC_0028456,0.17984255,0.24897829,0.5666144,0.7688595
ISIC_0028457,0.41368294,0.40215477,0.6453717,0.5995321
ISIC_0028458,0.53046626,0.38437662,0.748307,0.72973937
ISIC_0028459,0.26530898,0.35386682,0.7450006,0.82322073
ISIC_0028460,0.10857065,0.28120834,0.7141984,0.78434366
ISIC_0028461,0.31090733,0.37185946,0.63114744,0.6564515
ISIC_0028462,0.25688955,0.16925731,0.62859446,0.6953292
ISIC_0028463,0.03706061,0.112798415,0.98892915,0.8478457
ISIC_0028464,0.22950983,0.28569078,0.7950024,0.76809907
ISIC_0028465,0.09087636,0.14084576,0.86994016,0.84014577
ISIC_0028466,0.36934826,0.34432873,0.7924536,0.781825
ISIC_0028467,0.33733425,0.2528418,0.6082516,0.6680013
ISIC_0028468,0.40495872,0.39046913,0.6051028,0.6535852
ISIC_0028469,0.38321283,0.30072543,0.6830493,0.5968318
ISIC_0028470,0.042888306,0.16986285,0.97956115,0.74533963
ISIC_0028471,0.18445836,0.27408192,0.65111655,0.6653919
ISIC_0028472,0.21704967,0.31020364,0.78717715,0.751842
ISIC_0028473,0.33416706,0.21667686,0.7244257,0.70012003
ISIC_0028474,0.3370358,0.29404452,0.65531147,0.70822084
ISIC_0028475,0.2171397,0.31875342,0.6333011,0.74922645
ISIC_0028476,0.2932305,0.3107519,0.7991502,0.66284263
ISIC_0028477,0.4486969,0.42289257,0.5934502,0.5553614
ISIC_0028478,0.08635201,0.23304561,0.86238986,0.759799
ISIC_0028479,0.11077837,0.1588546,0.92828083,0.83658606
ISIC_0028480,0.05413405,0.122933306,0.90351784,0.8260634
ISIC_0028481,0.22487536,0.33154464,0.86357784,0.7499275
ISIC_0028482,0.16403154,0.29172263,0.7821729,0.82947123
ISIC_0028483,0.1646553,0.154029,0.7700007,0.82174355
ISIC_0028484,0.22755365,0.36017814,0.7448069,0.65115917
ISIC_0028485,0.29970622,0.39053795,0.5829704,0.7048915
ISIC_0028486,0.28697023,0.36124015,0.5908488,0.7249675
ISIC_0028487,0.14461485,0.22359471,0.7875103,0.80197054
ISIC_0028488,0.100305095,0.17087527,0.9195925,0.8045455
ISIC_0028489,0.36567888,0.34591362,0.6465543,0.6473397
ISIC_0028490,0.2203198,0.2909599,0.75953674,0.71868163
ISIC_0028491,0.28175578,0.22966814,0.53518116,0.5303333
ISIC_0028492,0.39826033,0.43414074,0.82944536,0.84363943
ISIC_0028493,0.11384686,0.23806798,0.8517537,0.801462
ISIC_0028494,0.12734501,0.17419727,0.8025876,0.8195212
ISIC_0028495,0.31219622,0.27244568,0.64284134,0.68786204
ISIC_0028496,0.050499298,0.081911735,0.9607543,0.859287
ISIC_0028497,0.23981717,0.35364184,0.5707619,0.7629329
ISIC_0028498,0.2843847,0.22201486,0.79597604,0.7106813
ISIC_0028499,0.039102685,0.16534065,0.8843108,0.8502075
ISIC_0028500,0.34823567,0.35218844,0.65390515,0.6204037
ISIC_0028501,0.21805516,0.18135971,0.69348407,0.69698316
ISIC_0028502,0.053482838,0.22203998,0.81367517,0.7880211
ISIC_0028503,0.08604783,0.2573576,0.79255474,0.8292257
ISIC_0028504,0.39468804,0.4499196,0.6523987,0.67156005
ISIC_0028505,0.057237573,0.1507131,0.88143766,0.7866433
ISIC_0028506,0.24470098,0.2848745,0.8078014,0.6422813
ISIC_0028507,0.29186413,0.29658708,0.630799,0.64412993
ISIC_0028508,0.056914605,0.1743968,0.9037267,0.867939
ISIC_0028509,0.42979002,0.45154697,0.55370414,0.55136335
ISIC_0028510,0.19878761,0.2918959,0.66220176,0.7246659
ISIC_0028511,0.22066462,0.13872302,0.77531767,0.75383604
ISIC_0028512,0.23639171,0.29638174,0.73044425,0.68491364
ISIC_0028513,0.1505895,0.20933624,0.82703066,0.7246807
ISIC_0028514,0.28636846,0.45339465,0.64212954,0.71727204
ISIC_0028515,0.21304488,0.2538616,0.66126645,0.75745404
ISIC_0028516,0.4071439,0.1819605,0.86334646,0.7486452
ISIC_0028517,0.10817901,0.20012648,0.84755933,0.83232975
ISIC_0028518,0.2400899,0.25855273,0.7061422,0.7522995
ISIC_0028519,0.13105577,0.25326023,0.8198953,0.7970122
ISIC_0028520,0.22201256,0.22560613,0.7883732,0.78201807
ISIC_0028521,0.27020875,0.23695007,0.6287464,0.55192614
ISIC_0028522,0.36211923,0.39878628,0.7379967,0.7677213
ISIC_0028523,0.033986576,0.1369161,0.937249,0.8713273
ISIC_0028524,0.28002527,0.22772375,0.76552606,0.70822525
ISIC_0028525,0.17496246,0.29136306,0.9471535,0.8587215
ISIC_0028526,0.23712134,0.14811337,0.69211996,0.85820925
ISIC_0028527,0.05664722,0.16159037,0.93613285,0.8452624
ISIC_0028528,0.10344493,0.18936564,0.89359266,0.7483917
ISIC_0028529,0.2699201,0.22579356,0.87870985,0.76753426
ISIC_0028530,0.32746333,0.30465895,0.7560791,0.70876133
ISIC_0028531,0.41070032,0.3993749,0.5766927,0.61685807
ISIC_0028532,0.114283994,0.17446306,0.97195303,0.84632695
ISIC_0028533,0.36954102,0.3496656,0.7903389,0.7646335
ISIC_0028534,0.2857555,0.24104588,0.6845327,0.6782665
ISIC_0028535,0.295956,0.30479532,0.6911654,0.66727674
ISIC_0028536,0.076417044,0.28999242,0.95971286,0.89292765
ISIC_0028537,0.08602061,0.3192973,0.891719,0.7299782
ISIC_0028538,0.047030896,0.11011734,0.9348136,0.858295
ISIC_0028539,0.17241566,0.22861634,0.7285654,0.7506104
ISIC_0028540,0.21192935,0.3020763,0.8867067,0.6424239
ISIC_0028541,0.35198227,0.30559555,0.6194576,0.70581496
ISIC_0028542,0.39930448,0.43048975,0.58195764,0.5625661
ISIC_0028543,0.06865894,0.21121655,0.94791806,0.82954943
ISIC_0028544,0.28570253,0.17795907,0.8408729,0.7866341
ISIC_0028545,0.061681002,0.15806034,0.9160664,0.82515776
ISIC_0028546,0.22404471,0.50700754,0.5007485,0.7315668
ISIC_0028547,0.21336961,0.2100991,0.64522916,0.6653628
ISIC_0028548,0.11985365,0.16103148,0.88172126,0.8436713
ISIC_0028549,0.33380577,0.33071896,0.78887725,0.68609506
ISIC_0028550,0.245801,0.3269054,0.8005433,0.8081909
ISIC_0028551,0.4000631,0.32883394,0.80943024,0.7245321
ISIC_0028552,0.21392336,0.30018103,0.6518271,0.6803076
ISIC_0028553,0.30941615,0.21982622,0.79829466,0.74944633
ISIC_0028554,0.053919893,0.22390614,0.91700536,0.8200213
ISIC_0028555,0.20820935,0.16209821,0.85968,0.8346099
ISIC_0028556,0.20103574,0.30862927,0.7356382,0.68859756
ISIC_0028557,0.3406783,0.4092879,0.6859503,0.63846695
ISIC_0028558,0.14389108,0.18700777,0.8428182,0.79468745
ISIC_0028559,0.4476408,0.39519092,0.73309565,0.7243532
ISIC_0028560,0.4441085,0.45244703,0.56647456,0.56424135
ISIC_0028561,0.1840636,0.26490492,0.8571051,0.7761621
ISIC_0028562,0.26089495,0.27140495,0.6674964,0.6855037
ISIC_0028563,0.46362543,0.30863273,0.87185913,0.78148
ISIC_0028564,0.17323048,0.4622903,0.53486675,0.7597815
ISIC_0028565,0.37852463,0.41189632,0.65139484,0.5764489
ISIC_0028566,0.14128149,0.18480662,0.73506033,0.8454484
ISIC_0028567,0.058675,0.22457686,0.91948843,0.8216735
ISIC_0028568,0.03524938,0.11290651,0.87106156,0.86595845
ISIC_0028569,0.27077657,0.17633508,0.7522045,0.60779315
ISIC_0028570,0.40397367,0.3941106,0.5984606,0.57348895
ISIC_0028571,0.42263862,0.36717382,0.7180487,0.693213
ISIC_0028572,0.1012797,0.25979123,0.85994446,0.8127297
ISIC_0028573,0.039343145,0.21621633,0.9696304,0.8847586
ISIC_0028574,0.40893736,0.23563372,0.7721915,0.72768694
ISIC_0028575,0.31701598,0.3448368,0.7264757,0.81943476
ISIC_0028576,0.4228532,0.38750625,0.61501145,0.66843796
ISIC_0028577,0.17077284,0.18737115,0.82351637,0.80298203
ISIC_0028578,0.21833955,0.27784675,0.6714212,0.73454684
ISIC_0028579,0.3338124,0.32531378,0.64433825,0.68517727
ISIC_0028580,0.29344055,0.3401591,0.692031,0.67273057
ISIC_0028581,0.16378838,0.31962833,0.9275647,0.71508896
ISIC_0028582,0.15427154,0.29850253,0.81891215,0.6784949
ISIC_0028583,0.14576581,0.16145211,0.94834876,0.8494148
ISIC_0028584,0.19851278,0.143797,0.9591614,0.8497388
ISIC_0028585,0.32408366,0.302485,0.7073374,0.7250037
ISIC_0028586,0.12020748,0.1433142,0.8822924,0.77282894
ISIC_0028587,0.21861605,0.17194644,0.8592628,0.83766615
ISIC_0028588,0.38410482,0.35170433,0.6298065,0.6761707
ISIC_0028589,0.2661781,0.31401122,0.6764911,0.6733234
ISIC_0028590,0.2108078,0.21574195,0.72220653,0.75424653
ISIC_0028591,0.21684921,0.2564439,0.76088554,0.77734077
ISIC_0028592,0.091232516,0.14269002,0.9086781,0.8361019
ISIC_0028593,0.062317815,0.17860721,0.94057953,0.836889
ISIC_0028594,0.05229351,0.10897853,0.97849214,0.8480893
ISIC_0028595,0.26809952,0.21127807,0.7456659,0.80224985
ISIC_0028596,0.0800774,0.22220455,0.9182751,0.78763634
ISIC_0028597,0.27280742,0.2892469,0.6191149,0.60220003
ISIC_0028598,0.24161609,0.36272937,0.72429883,0.6509634
ISIC_0028599,0.17952465,0.31848484,0.70860314,0.7574793
ISIC_0028600,0.1582625,0.17125241,0.92798156,0.8132325
ISIC_0028601,0.051779937,0.1997609,0.96312255,0.79505795
ISIC_0028602,0.31888142,0.24493693,0.6940594,0.7455227
ISIC_0028603,0.22801755,0.3712537,0.50940883,0.7360046
ISIC_0028604,0.47353277,0.14509197,0.8177039,0.52880055
ISIC_0028605,0.070196666,0.21051322,0.6355368,0.74705654
ISIC_0028606,0.31888193,0.31250963,0.6595986,0.74045825
ISIC_0028607,0.3879948,0.44865724,0.5585292,0.56640697
ISIC_0028608,0.43340883,0.38395718,0.7838962,0.6863928
ISIC_0028609,0.26213577,0.36612198,0.62839735,0.7983643
ISIC_0028610,0.20533657,0.3116205,0.71777624,0.69602937
ISIC_0028611,0.05274191,0.18590169,0.8810873,0.8392261
ISIC_0028612,0.28200352,0.3591338,0.71249425,0.710032
ISIC_0028613,0.33112583,0.27925855,0.7700867,0.7175244
ISIC_0028614,0.21332388,0.37399536,0.65265673,0.83504
ISIC_0028615,0.32702586,0.3184233,0.5943605,0.71215636
ISIC_0028616,0.21701317,0.19404335,0.70933187,0.67063344
ISIC_0028617,0.49514046,0.31097946,0.7908448,0.6543158
ISIC_0028618,0.4106259,0.4087723,0.6171384,0.58028144
ISIC_0028619,0.39383128,0.32818076,0.63809353,0.6019907
ISIC_0028620,0.17906587,0.13444346,0.6606736,0.6381467
ISIC_0028621,0.27619457,0.29642704,0.7261796,0.6915587
ISIC_0028622,0.16422749,0.17616381,0.8482981,0.858754
ISIC_0028623,0.07907397,0.2929459,0.8936837,0.63971066
ISIC_0028624,0.21582423,0.1260729,0.82082903,0.8667919
ISIC_0028625,0.09352548,0.23477605,0.8000534,0.8679613
ISIC_0028626,0.16412742,0.27461466,0.79105014,0.6873292
ISIC_0028627,0.18908416,0.18021078,0.69779307,0.73874843
ISIC_0028628,0.120074354,0.15620364,0.82231075,0.8497674
ISIC_0028629,0.2452613,0.25983557,0.57037675,0.5858124
ISIC_0028630,0.045267295,0.19831477,0.8915898,0.8871332
ISIC_0028631,0.31998965,0.27877444,0.7170835,0.70699704
ISIC_0028632,0.18783814,0.19482073,0.7384958,0.81860673
ISIC_0028633,0.3235139,0.37008423,0.6448132,0.71114105
ISIC_0028634,0.11521929,0.11295014,0.86443174,0.87919873
ISIC_0028635,0.14791988,0.32083952,0.7358591,0.6732456
ISIC_0028636,0.12217692,0.12846449,0.89274144,0.79114985
ISIC_0028637,0.087490395,0.17412525,0.9252453,0.8319201
ISIC_0028638,0.17343414,0.14370888,0.7850026,0.68150944
ISIC_0028639,0.116089754,0.28226444,0.65227616,0.78743196
ISIC_0028640,0.084106274,0.15717037,0.96698964,0.8481065
ISIC_0028641,0.2174319,0.14970775,0.72493285,0.6677594
ISIC_0028642,0.31252706,0.27372763,0.6839508,0.66307163
ISIC_0028643,0.2719116,0.33967036,0.6447086,0.66873085
ISIC_0028644,0.06757764,0.24222441,0.92586416,0.7948406
ISIC_0028645,0.110803805,0.28275052,0.7032658,0.8459852
ISIC_0028646,0.24685696,0.33750218,0.6041055,0.60213137
ISIC_0028647,0.121597566,0.17647918,0.54814374,0.76835513
ISIC_0028648,0.3628903,0.41506815,0.60372436,0.6249379
ISIC_0028649,0.32240343,0.38175243,0.7486172,0.77403045
ISIC_0028650,0.32682633,0.31968123,0.71259576,0.69793016
ISIC_0028651,0.21379657,0.23922732,0.80850923,0.78056705
ISIC_0028652,0.26871493,0.2831261,0.8041096,0.7363987
ISIC_0028653,0.30497795,0.30806023,0.66953206,0.6304861
ISIC_0028654,0.09924712,0.17173016,0.8078481,0.81830794
ISIC_0028655,0.12264532,0.24667712,0.76158136,0.72849685
ISIC_0028656,0.2135531,0.15349661,0.819772,0.8074696
ISIC_0028657,0.29386994,0.33132917,0.742604,0.80172306
ISIC_0028658,0.060660888,0.25024405,0.92761886,0.7508224
ISIC_0028659,0.2769659,0.3113394,0.776783,0.7589972
ISIC_0028660,0.24121535,0.3880813,0.6393958,0.637781
ISIC_0028661,0.2475503,0.26303422,0.7939184,0.699262
ISIC_0028662,0.098127,0.09729903,0.94245905,0.79745114
ISIC_0028663,0.40069017,0.34868145,0.7878633,0.8773413
ISIC_0028664,0.15971626,0.23552571,0.8325751,0.87335694
ISIC_0028665,0.31601125,0.32154772,0.64643955,0.6009308
ISIC_0028666,0.12693623,0.14897783,0.86975,0.85813624
ISIC_0028667,0.11361853,0.26701432,0.78861344,0.8658526
ISIC_0028668,0.41855627,0.3369221,0.8128474,0.7237208
ISIC_0028669,0.32486558,0.16418195,0.8090832,0.878443
ISIC_0028670,0.37740773,0.3394157,0.6257901,0.5986154
ISIC_0028671,0.1291111,0.18747875,0.8077268,0.7926301
ISIC_0028672,0.14352946,0.16029446,0.5529912,0.6375295
ISIC_0028673,0.42177555,0.4513125,0.6633764,0.6968014
ISIC_0028674,0.27039,0.16408996,0.6987773,0.81264615
ISIC_0028675,0.37047377,0.35002866,0.6879363,0.663396
ISIC_0028676,0.3425428,0.31273076,0.6193572,0.5868052
ISIC_0028677,0.19676235,0.23051536,0.7726551,0.7903978
ISIC_0028678,0.23166339,0.17564298,0.8945634,0.8297141
ISIC_0028679,0.07789661,0.1438693,0.8613078,0.8723183
ISIC_0028680,0.28779066,0.20838647,0.5880188,0.55932057
ISIC_0028681,0.21641849,0.1537646,0.9130615,0.7984566
